Sale_ID,Cust_ID,Bikes,Sale_date,Resale Price (INR),Payment_Mode,EMI_Duration_Months,Satisfaction
5979,Cust_1895,Dio,2024-12-19,131107.72,EMI,24,2
5980,Cust_1896,Avenger 220,2024-08-22,205798.48,Card,0,5
5981,Cust_1897,Passion Pro,2024-10-19,164402.01,Cash,0,10
5982,Cust_1900,RC 390,2024-05-22,93300.33,UPI,0,8
5983,Cust_1902,Ronin,2025-01-01,255486.75,UPI,0,7
5984,Cust_1903,Platina 110,2024-12-17,32243.81,Card,0,4
5985,Cust_1904,Versys 650,2024-06-11,235591.26,Cash,0,3
5986,Cust_1911,Platina 110,2025-01-31,89041.02,UPI,0,8
5987,Cust_1912,Ninja 300,2024-12-27,301390.02,Card,0,8
5988,Cust_1917,Avenger 220,2025-02-06,103734.43,UPI,0,10
5989,Cust_1921,Duke 200,2025-02-25,152530.24,Card,0,5
5990,Cust_1922,Passion Pro,2024-09-09,127755.56,Card,0,3
5991,Cust_1923,125 Duke,2024-07-08,161724.51,Cash,0,5
5992,Cust_1925,Unicorn,2024-03-27,70156.24,UPI,0,4
5993,Cust_1928,Shine,2024-08-13,98857.75,EMI,24,8
5994,Cust_1929,Himalayan,2025-01-27,169450.68,UPI,0,2
5995,Cust_1930,Shine,2024-10-05,293053.57,EMI,18,8
5996,Cust_1931,250 Duke,2024-09-06,43266.24,UPI,0,10
5997,Cust_1936,Ray ZR,2024-11-09,103311.37,UPI,0,6
5998,Cust_1937,Fascino 125,2024-04-23,181016.47,Card,0,4
5999,Cust_1938,Ray ZR,2025-01-08,39091.78,EMI,9,3
6000,Cust_1941,FZ V3,2024-08-01,179395.83,Cash,0,10
6001,Cust_1943,Jupiter,2024-12-15,260896.39,Card,0,5
6002,Cust_1944,Ray ZR,2024-09-25,130873.3,Card,0,6
6003,Cust_1945,Sport,2024-11-23,74148.84,UPI,0,1
6004,Cust_1946,Z650,2024-06-19,85446.81,UPI,0,1
6005,Cust_1947,Dominar 400,2025-01-19,69159.48,EMI,12,10
6006,Cust_1949,Duke 200,2024-04-15,157736.21,Cash,0,3
6007,Cust_1950,Ninja 300,2024-10-10,97869.43,UPI,0,2
6008,Cust_1951,Unicorn,2024-10-27,185223.99,Card,0,1
6009,Cust_1952,NTorq 125,2025-02-22,99442.14,Cash,0,8
6010,Cust_1954,Passion Pro,2025-02-28,307700.16,UPI,0,1
6011,Cust_1955,Pulsar 150,2024-09-30,160238,EMI,6,10
6012,Cust_1957,Ninja 400,2024-06-16,73231.67,Cash,0,8
6013,Cust_1958,Passion Pro,2024-03-25,130036.44,UPI,0,10
6014,Cust_1960,250 Duke,2024-05-16,88980.29,Card,0,10
6015,Cust_1961,Xtreme 160R,2024-08-10,55226.71,UPI,0,10
6016,Cust_1965,Jupiter,2024-04-03,77995.46,UPI,0,10
6017,Cust_1968,Fascino 125,2024-11-20,163506.51,EMI,12,8
6018,Cust_1969,CBR 650R,2025-02-06,115818.12,EMI,24,3
6019,Cust_1971,Glamour,2024-07-22,98495.08,Cash,0,8
6020,Cust_1973,HF Deluxe,2024-04-28,195613.31,UPI,0,1
6021,Cust_1975,Versys 650,2024-04-08,249871.17,Card,0,4
6022,Cust_1976,125 Duke,2024-12-22,80625.33,Card,0,5
6023,Cust_1977,125 Duke,2024-05-08,150412.35,Cash,0,6
6024,Cust_1978,Glamour,2025-01-06,174859.82,UPI,0,5
6025,Cust_1980,Apache RTR 160,2024-11-02,36905.31,EMI,9,5
6026,Cust_1981,Meteor 350,2024-06-10,316048.39,UPI,0,5
6027,Cust_1983,390 Adventure,2024-04-29,111462.22,Card,0,9
6028,Cust_1984,RC 390,2024-06-15,80636.51,UPI,0,10
6029,Cust_1985,Dio,2024-04-07,150354.2,UPI,0,10
6030,Cust_1992,Dio,2024-03-15,47775.09,Cash,0,3
6031,Cust_1994,RC 390,2024-06-17,222848.33,Card,0,2
6032,Cust_1995,Fascino 125,2025-02-01,184445.3,UPI,0,10
6033,Cust_1999,Platina 110,2025-02-08,177468.86,Cash,0,2
6034,Cust_2000,Himalayan,2024-09-03,115726.41,Cash,0,8
6035,Cust_2001,NTorq 125,2024-07-09,159244.23,Cash,0,5
6036,Cust_2003,Unicorn,2024-05-01,47731.79,UPI,0,5
6037,Cust_2005,Glamour,2024-08-28,164299.28,EMI,12,6
6038,Cust_2006,HF Deluxe,2024-04-03,29042.66,UPI,0,9
6039,Cust_2007,Dominar 400,2024-07-14,282021.08,Card,0,7
6040,Cust_2008,250 Duke,2024-12-22,131703.71,UPI,0,10
6041,Cust_2010,HF Deluxe,2025-02-27,141729.27,UPI,0,5
6042,Cust_2011,NTorq 125,2024-06-06,67919.36,Cash,0,10
6043,Cust_2015,Classic 350,2024-09-12,69232.59,Card,0,9
6044,Cust_2016,Xtreme 160R,2024-05-18,159408.22,EMI,18,9
6045,Cust_2017,250 Duke,2024-09-23,122138.54,UPI,0,2
6046,Cust_2019,R15 V4,2024-06-24,194572.43,UPI,0,7
6047,Cust_2021,CBR 650R,2025-02-14,37338.76,EMI,12,10
6048,Cust_2023,Ninja 300,2024-09-17,85392.5,UPI,0,1
6049,Cust_2025,MT-15,2024-06-21,213456.66,Cash,0,4
6050,Cust_2026,Classic 350,2024-04-06,262752.85,Card,0,2
6051,Cust_2027,Versys 650,2025-02-12,224561.93,UPI,0,10
6052,Cust_2029,MT-15,2024-12-30,146370.79,UPI,0,9
6053,Cust_2032,CT 100,2025-03-06,82042.44,Cash,0,6
6054,Cust_2036,Hunter 350,2024-07-19,145153.8,UPI,0,10
6055,Cust_2037,Dominar 400,2024-11-06,70220.54,UPI,0,3
6056,Cust_2038,Ronin,2024-06-08,192320.4,UPI,0,4
6057,Cust_2040,Duke 200,2024-07-12,203995.32,Card,0,2
6058,Cust_2041,Unicorn,2024-05-18,50971.12,EMI,3,5
6059,Cust_2046,Avenger 220,2024-06-03,33017.24,Cash,0,9
6060,Cust_2051,Pulsar 150,2024-03-21,103041.24,Cash,0,6
6061,Cust_2052,Xtreme 160R,2024-03-20,164340.51,UPI,0,2
6062,Cust_2053,Dio,2024-09-26,60153.85,Card,0,6
6063,Cust_2054,Activa,2024-07-07,146748.13,Cash,0,9
6064,Cust_2055,Z650,2024-04-15,193723.35,UPI,0,4
6065,Cust_2056,R15 V4,2024-11-03,163439.09,Card,0,1
6066,Cust_2057,Dio,2024-12-13,143341.7,Card,0,2
6067,Cust_2058,MT-15,2025-02-19,51009.43,Card,0,5
6068,Cust_2059,Ray ZR,2024-04-20,119481.2,UPI,0,10
6069,Cust_2061,250 Duke,2024-11-09,109896.94,UPI,0,7
6070,Cust_2063,Classic 350,2025-02-16,183667,Card,0,8
6071,Cust_2064,MT-15,2024-07-19,27256.09,UPI,0,3
6072,Cust_2066,Xtreme 160R,2024-04-10,169218.5,EMI,24,9
6073,Cust_2071,Dio,2024-04-25,149237.8,Card,0,2
6074,Cust_2075,Pulsar 150,2024-08-09,41903.87,UPI,0,4
6075,Cust_2077,Himalayan,2024-09-18,35572.68,Card,0,4
6076,Cust_2079,250 Duke,2024-07-07,85768.87,Card,0,6
6077,Cust_2080,Glamour,2024-07-01,93298.77,Cash,0,10
6078,Cust_2081,Z650,2025-03-08,72164.9,EMI,18,6
6079,Cust_2082,CBR 650R,2025-02-20,143010.78,UPI,0,3
6080,Cust_2084,Activa,2024-05-21,214477.58,EMI,12,10
6081,Cust_2085,Apache RTR 160,2024-05-06,85801.53,UPI,0,5
6082,Cust_2086,CT 100,2024-07-01,116702.78,UPI,0,2
6083,Cust_2088,Apache RTR 160,2024-11-17,59556.83,EMI,6,6
6084,Cust_2089,Splendor Plus,2024-05-31,60410.82,Cash,0,3
6085,Cust_2091,Ninja 400,2025-03-05,87803.94,UPI,0,8
6086,Cust_2092,CT 100,2025-01-06,57381.99,UPI,0,3
6087,Cust_2093,NTorq 125,2024-11-22,160918.36,Cash,0,5
6088,Cust_2096,Meteor 350,2024-03-31,235619.73,Cash,0,4
6089,Cust_2097,250 Duke,2024-05-07,59128.88,Cash,0,4
6090,Cust_2102,Apache RTR 160,2024-11-23,119449.63,UPI,0,2
6091,Cust_2104,Platina 110,2024-04-03,156054.4,Cash,0,8
6092,Cust_2109,Classic 350,2025-01-13,174587.68,Cash,0,3
6093,Cust_2110,Dominar 400,2025-02-13,223868.57,Card,0,10
6094,Cust_2111,Dominar 400,2024-04-05,96913.52,EMI,9,6
6095,Cust_2112,Duke 200,2024-03-12,34055.04,UPI,0,9
6096,Cust_2113,Splendor Plus,2024-08-16,54842.24,Cash,0,4
6097,Cust_2116,CBR 650R,2024-10-09,26638.69,UPI,0,3
6098,Cust_2119,Jupiter,2024-05-28,97443.25,Cash,0,5
6099,Cust_2121,Sport,2024-03-22,104223.81,Cash,0,9
6100,Cust_2122,Meteor 350,2024-12-23,218167.54,UPI,0,1
6101,Cust_2123,HF Deluxe,2025-02-24,160288.93,UPI,0,5
6102,Cust_2124,Dominar 400,2024-04-08,317302.45,UPI,0,4
6103,Cust_2127,Glamour,2024-06-14,131384.83,Cash,0,5
6104,Cust_2129,Dio,2024-03-09,55579.95,Card,0,7
6105,Cust_2130,Duke 200,2024-12-18,157112.95,EMI,3,10
6106,Cust_2131,Hunter 350,2024-04-12,57556.18,UPI,0,7
6107,Cust_2132,Apache RTR 160,2025-01-14,29506.21,Cash,0,1
6108,Cust_2133,Sport,2024-05-16,264822.3,UPI,0,9
6109,Cust_2135,Sport,2024-07-04,123508.94,UPI,0,7
6110,Cust_2138,FZ V3,2024-07-18,263613.91,UPI,0,4
6111,Cust_2143,MT-15,2024-04-14,157984.22,Cash,0,4
6112,Cust_2144,Hunter 350,2024-07-25,66655.23,Card,0,2
6113,Cust_2145,Ninja 400,2024-06-20,38617.72,Cash,0,6
6114,Cust_2147,Hunter 350,2025-02-16,216205.38,UPI,0,10
6115,Cust_2148,Activa,2024-05-30,146411.42,UPI,0,3
6116,Cust_2149,Unicorn,2024-08-04,113382.26,EMI,3,1
6117,Cust_2152,Shine,2024-09-17,114763.29,UPI,0,5
6118,Cust_2153,Himalayan,2024-05-28,182349.23,Cash,0,6
6119,Cust_2154,Jupiter,2024-05-06,33757.13,Cash,0,5
6120,Cust_2155,125 Duke,2024-11-22,114101.48,Card,0,5
6121,Cust_2158,CBR 650R,2024-09-14,50310.13,EMI,6,10
6122,Cust_2160,Dominar 400,2024-09-19,104415.55,Card,0,8
6123,Cust_2161,Ronin,2024-11-04,56766.74,Card,0,10
6124,Cust_2162,Dominar 400,2024-08-01,303017.21,UPI,0,1
6125,Cust_2166,Versys 650,2024-08-21,153559.13,Cash,0,8
6126,Cust_2169,HF Deluxe,2024-09-06,35546.25,EMI,24,7
6127,Cust_2170,Dominar 400,2024-07-06,242784.36,Cash,0,1
6128,Cust_2171,390 Adventure,2024-07-21,104015.89,UPI,0,9
6129,Cust_2173,Splendor Plus,2025-01-14,250361.87,UPI,0,4
6130,Cust_2176,FZ V3,2025-03-01,35239.68,UPI,0,7
6131,Cust_2178,Vulcan S,2025-01-12,282553.5,Card,0,3
6132,Cust_2183,Pulsar 150,2024-11-29,93722.09,Card,0,8
6133,Cust_2185,RC 390,2024-07-24,236584.57,UPI,0,4
6134,Cust_2186,Passion Pro,2025-01-05,54033.28,UPI,0,2
6135,Cust_2193,Jupiter,2024-12-04,57139.95,UPI,0,2
6136,Cust_2194,FZ V3,2024-09-28,135536.36,UPI,0,8
6137,Cust_2196,Ray ZR,2024-07-30,200389.6,EMI,18,8
6138,Cust_2197,CT 100,2024-11-02,157283.36,EMI,18,1
6139,Cust_2198,390 Adventure,2024-12-29,202146.64,UPI,0,6
6140,Cust_2202,Ray ZR,2024-04-01,154251.1,Cash,0,9
6141,Cust_2203,CBR 650R,2024-08-04,168614.56,Cash,0,10
6142,Cust_2204,Classic 350,2024-11-24,26524.51,Cash,0,2
6143,Cust_2205,Classic 350,2025-01-21,173221.42,UPI,0,8
6144,Cust_2206,Glamour,2024-11-25,293659.66,Cash,0,8
6145,Cust_2207,Glamour,2024-09-08,70184.66,Cash,0,4
6146,Cust_2208,Apache RTR 160,2024-03-15,52113.17,Card,0,4
6147,Cust_2211,Avenger 220,2024-04-06,53237.28,Card,0,5
6148,Cust_2212,Dio,2024-09-18,71752.53,Cash,0,10
6149,Cust_2214,MT-15,2025-01-29,202926.83,UPI,0,7
6150,Cust_2215,Xtreme 160R,2025-01-18,65242.12,UPI,0,1
6151,Cust_2217,Vulcan S,2024-12-21,32548.5,UPI,0,9
6152,Cust_2218,Avenger 220,2024-06-10,204232.25,Cash,0,3
6153,Cust_2221,Dio,2024-05-16,265348.76,Cash,0,10
6154,Cust_2222,R15 V4,2024-12-16,57106.82,UPI,0,7
6155,Cust_2223,Splendor Plus,2024-06-25,114782.2,UPI,0,5
6156,Cust_2226,Shine,2024-05-14,104649.38,Card,0,5
6157,Cust_2228,Xtreme 160R,2024-12-26,41163.67,Cash,0,1
6158,Cust_2231,250 Duke,2024-03-14,224465.71,Card,0,2
6159,Cust_2233,Vulcan S,2024-06-09,128402,Card,0,5
6160,Cust_2234,Ninja 400,2024-07-31,222498.98,Card,0,2
6161,Cust_2235,Meteor 350,2024-10-04,32615.64,Cash,0,1
6162,Cust_2236,Splendor Plus,2024-05-05,198944.78,Cash,0,10
6163,Cust_2237,390 Adventure,2024-07-23,92210.2,Cash,0,3
6164,Cust_2238,Glamour,2024-12-07,162302.44,Card,0,1
6165,Cust_2241,Pulsar 150,2024-11-23,113536.77,Card,0,10
6166,Cust_2242,Dio,2024-09-08,101527.28,Card,0,8
6167,Cust_2243,390 Adventure,2025-02-19,70991.93,Cash,0,8
6168,Cust_2245,Ray ZR,2024-06-24,182835.76,Card,0,8
6169,Cust_2251,250 Duke,2024-10-25,184753.64,UPI,0,10
6170,Cust_2252,Vulcan S,2024-03-18,121754.41,Card,0,7
6171,Cust_2259,CBR 650R,2024-10-14,168811.99,Cash,0,2
6172,Cust_2262,NTorq 125,2024-05-06,255820.28,UPI,0,9
6173,Cust_2264,Activa,2024-05-23,220667.06,UPI,0,7
6174,Cust_2267,Ronin,2025-03-05,151252.37,Cash,0,5
6175,Cust_2269,Sport,2024-06-29,192973.09,UPI,0,10
6176,Cust_2271,CBR 650R,2025-01-13,90271.9,Cash,0,8
6177,Cust_2272,Platina 110,2024-12-21,226630.16,EMI,18,5
6178,Cust_2273,Sport,2024-11-15,48087.41,UPI,0,6
6179,Cust_2276,R15 V4,2024-08-06,173896.81,UPI,0,4
6180,Cust_2278,RC 390,2024-08-12,142337.64,EMI,24,2
6181,Cust_2280,Himalayan,2024-10-21,261916.65,Cash,0,7
6182,Cust_2281,Ninja 400,2024-03-10,54039.38,UPI,0,2
6183,Cust_2282,Interceptor 650,2024-11-20,52290.54,Cash,0,7
6184,Cust_2286,Splendor Plus,2024-08-15,206753.86,EMI,3,7
6185,Cust_2289,Unicorn,2024-04-05,162166.01,UPI,0,1
6186,Cust_2290,RC 390,2024-03-26,204366.51,UPI,0,10
6187,Cust_2291,Dio,2025-02-07,36231.5,Card,0,10
6188,Cust_2292,Classic 350,2024-06-13,148952.18,EMI,3,3
6189,Cust_2294,Hunter 350,2024-06-07,122255.24,Cash,0,3
6190,Cust_2299,250 Duke,2024-12-06,176952.87,UPI,0,10
6191,Cust_2300,Interceptor 650,2024-10-05,78770.13,EMI,18,3
6192,Cust_2301,Hunter 350,2024-06-18,205021.91,UPI,0,9
6193,Cust_2305,NTorq 125,2024-09-29,39986.12,UPI,0,5
6194,Cust_2306,Hunter 350,2024-10-25,42351.03,Card,0,6
6195,Cust_2307,Platina 110,2025-02-01,108698.6,Cash,0,6
6196,Cust_2314,Glamour,2025-03-03,26801.24,Card,0,8
6197,Cust_2316,Himalayan,2024-07-24,144653.04,Card,0,10
6198,Cust_2319,Fascino 125,2024-03-08,83586.62,UPI,0,3
6199,Cust_2321,Himalayan,2024-09-30,28839.44,Cash,0,9
6200,Cust_2322,Glamour,2024-03-27,70268.52,Cash,0,7
6201,Cust_2323,Hunter 350,2024-06-21,66512.03,Cash,0,10
6202,Cust_2324,Himalayan,2024-06-13,188181.72,Cash,0,10
6203,Cust_2326,Glamour,2024-12-03,176070.93,EMI,3,4
6204,Cust_2331,Glamour,2024-11-22,35973.48,UPI,0,5
6205,Cust_2332,Xtreme 160R,2024-10-01,133868.6,UPI,0,2
6206,Cust_2334,Avenger 220,2024-06-02,110698.69,Cash,0,1
6207,Cust_2335,Z650,2024-12-16,111725.27,Cash,0,2
6208,Cust_2336,Platina 110,2024-08-25,98086,UPI,0,8
6209,Cust_2337,MT-15,2024-06-15,81343,EMI,18,10
6210,Cust_2338,FZ V3,2025-03-02,101324.45,Card,0,6
6211,Cust_2339,Z650,2024-03-30,197594.9,EMI,9,10
6212,Cust_2341,Duke 200,2024-12-10,50018.27,Card,0,2
6213,Cust_2344,Vulcan S,2025-02-28,292425.77,Cash,0,9
6214,Cust_2346,Himalayan,2025-02-09,68260.33,Card,0,8
6215,Cust_2348,R15 V4,2024-05-28,163819.74,Card,0,4
6216,Cust_2349,Apache RTR 160,2024-08-25,188841.28,Cash,0,10
6217,Cust_2350,Glamour,2024-03-19,61522.08,Card,0,7
6218,Cust_2353,250 Duke,2025-01-31,44721.45,Cash,0,3
6219,Cust_2354,Ronin,2024-06-06,47622.54,Cash,0,6
6220,Cust_2355,Ray ZR,2024-07-11,181829.44,UPI,0,3
6221,Cust_2361,Pulsar 150,2024-08-15,311437.07,Card,0,10
6222,Cust_2362,Apache RTR 160,2025-01-08,151705.94,Card,0,3
6223,Cust_2364,MT-15,2024-04-19,155701.28,Card,0,10
6224,Cust_2365,Splendor Plus,2025-03-04,295308.61,UPI,0,6
6225,Cust_2366,250 Duke,2025-01-29,215187.12,Card,0,8
6226,Cust_2367,Duke 200,2025-03-03,116973.73,Cash,0,4
6227,Cust_2368,Fascino 125,2024-10-21,113475.91,EMI,6,4
6228,Cust_2372,Passion Pro,2024-10-17,309824.51,Card,0,8
6229,Cust_2373,Activa,2024-05-28,175411.26,UPI,0,10
6230,Cust_2382,Hunter 350,2024-11-14,200197.27,Card,0,5
6231,Cust_2384,Apache RTR 160,2024-09-14,83409.07,UPI,0,2
6232,Cust_2385,Pulsar 150,2024-03-30,267307.51,Cash,0,6
6233,Cust_2386,MT-15,2025-03-06,49510.03,EMI,24,1
6234,Cust_2388,390 Adventure,2025-03-07,78932.88,Cash,0,7
6235,Cust_2389,Splendor Plus,2024-10-26,190208.73,Card,0,9
6236,Cust_2390,Ronin,2024-05-08,111465.87,Card,0,10
6237,Cust_2392,FZ V3,2024-04-04,213301.79,Card,0,5
6238,Cust_2393,Fascino 125,2024-07-19,306197.21,UPI,0,7
6239,Cust_2394,Xtreme 160R,2024-12-28,83287.49,UPI,0,10
6240,Cust_2396,Apache RTR 160,2024-11-06,165262.96,UPI,0,10
6241,Cust_2399,R15 V4,2024-03-26,230855.41,Cash,0,4
6242,Cust_2400,Shine,2024-07-20,133340.64,Cash,0,1
6243,Cust_2402,125 Duke,2024-12-29,169274.38,EMI,6,6
6244,Cust_2403,Glamour,2024-03-15,100503.82,Card,0,9
6245,Cust_2404,Passion Pro,2024-11-18,115717.79,Cash,0,10
6246,Cust_2406,Vulcan S,2024-07-08,192098.16,Card,0,10
6247,Cust_2409,Meteor 350,2024-06-29,68448.66,Cash,0,4
6248,Cust_2411,Ninja 400,2024-07-16,184670.86,Card,0,5
6249,Cust_2414,Fascino 125,2024-03-14,186700.59,Card,0,6
6250,Cust_2415,Xtreme 160R,2024-06-28,109513.6,Cash,0,3
6251,Cust_2416,Fascino 125,2024-11-08,52873.65,Cash,0,9
6252,Cust_2419,250 Duke,2024-05-21,135005.97,Card,0,1
6253,Cust_2420,Activa,2024-04-12,64270.79,UPI,0,6
6254,Cust_2422,Duke 200,2024-09-04,144561.57,EMI,3,6
6255,Cust_2423,Pulsar 150,2024-07-16,165488.97,UPI,0,8
6256,Cust_2424,CT 100,2024-11-07,176119.75,Cash,0,5
6257,Cust_2427,Platina 110,2024-04-08,130298.13,UPI,0,9
6258,Cust_2429,Z650,2024-10-24,101135.57,Cash,0,9
6259,Cust_2432,Avenger 220,2024-09-06,183381.09,Card,0,2
6260,Cust_2436,Vulcan S,2025-01-25,25108.09,Cash,0,5
6261,Cust_2437,Classic 350,2024-12-17,149252.21,Cash,0,7
6262,Cust_2439,MT-15,2024-09-26,125664.5,UPI,0,2
6263,Cust_2441,Meteor 350,2024-04-08,113700.29,Card,0,7
6264,Cust_2442,125 Duke,2024-07-30,198024.61,Card,0,9
6265,Cust_2443,Interceptor 650,2024-07-03,23782.7,Card,0,8
6266,Cust_2448,R15 V4,2024-04-10,134081.48,Cash,0,10
6267,Cust_2453,Pulsar 150,2024-12-12,107083.73,EMI,12,9
6268,Cust_2455,Z650,2024-07-13,78764.25,EMI,18,4
6269,Cust_2456,Xtreme 160R,2024-11-25,88432.05,Cash,0,10
6270,Cust_2458,Vulcan S,2024-08-21,57409.05,Card,0,9
6271,Cust_2461,Avenger 220,2024-06-18,174078.64,Card,0,10
6272,Cust_2464,Activa,2025-01-10,71753.59,Cash,0,10
6273,Cust_2466,Interceptor 650,2025-01-09,284595.32,UPI,0,10
6274,Cust_2468,Ninja 300,2024-08-30,27689.19,Card,0,3
6275,Cust_2471,250 Duke,2024-12-14,56595.99,EMI,12,1
6276,Cust_2476,Sport,2024-09-21,43468.39,Cash,0,10
6277,Cust_2479,Passion Pro,2024-03-23,171870.04,Cash,0,10
6278,Cust_2480,Activa,2024-07-12,106336.33,UPI,0,6
6279,Cust_2481,125 Duke,2024-06-03,107066.35,Cash,0,1
6280,Cust_2484,MT-15,2024-08-13,143080.03,Cash,0,5
6281,Cust_2486,FZ V3,2024-11-27,124666.45,EMI,12,6
6282,Cust_2487,250 Duke,2024-06-15,56661.23,UPI,0,9
6283,Cust_2489,CBR 650R,2024-07-01,247940.74,EMI,3,6
6284,Cust_2491,Apache RTR 160,2024-09-26,129701.12,UPI,0,4
6285,Cust_2492,Dio,2024-07-18,44486.85,EMI,12,10
6286,Cust_2494,FZ V3,2025-02-14,170608.14,UPI,0,10
6287,Cust_2495,250 Duke,2024-11-17,92238.92,EMI,18,7
6288,Cust_2496,Dominar 400,2024-07-28,239745.1,Card,0,5
6289,Cust_2497,Passion Pro,2024-04-06,178888.24,EMI,3,6
6290,Cust_2500,Hunter 350,2025-02-07,206655.54,Cash,0,10
6291,Cust_2506,Xtreme 160R,2024-09-26,97152.68,EMI,12,8
6292,Cust_2508,R15 V4,2024-06-25,66327.64,UPI,0,10
6293,Cust_2514,Z650,2025-02-03,151384.1,EMI,3,8
6294,Cust_2515,Xtreme 160R,2025-03-04,61607.42,Card,0,2
6295,Cust_2516,Interceptor 650,2024-07-05,163665.44,Card,0,10
6296,Cust_2518,Classic 350,2024-08-28,155550.71,Card,0,8
6297,Cust_2524,CT 100,2024-07-17,106903.99,UPI,0,2
6298,Cust_2525,Classic 350,2024-10-17,210885.21,Card,0,8
6299,Cust_2527,Shine,2024-07-01,40507.88,EMI,9,5
6300,Cust_2531,Avenger 220,2024-07-09,87893.72,EMI,18,9
6301,Cust_2538,Avenger 220,2024-11-20,266201.55,Cash,0,10
6302,Cust_2542,Dio,2024-07-21,131663.19,Card,0,8
6303,Cust_2544,Z650,2024-09-18,69418.31,UPI,0,10
6304,Cust_2548,Dio,2024-05-16,140046.49,Cash,0,7
6305,Cust_2549,Classic 350,2024-03-12,107470.45,EMI,24,8
6306,Cust_2552,CBR 650R,2024-04-03,102445.24,Cash,0,6
6307,Cust_2554,Sport,2024-12-12,175956.02,UPI,0,9
6308,Cust_2556,Xtreme 160R,2025-03-06,107244.6,Cash,0,2
6309,Cust_2557,Avenger 220,2024-05-15,193007.47,Card,0,3
6310,Cust_2559,Passion Pro,2024-07-12,58765.87,Card,0,2
6311,Cust_2560,Ronin,2024-11-01,155547.53,EMI,24,6
6312,Cust_2561,Passion Pro,2024-04-15,140912.8,Cash,0,3
6313,Cust_2562,Ray ZR,2024-12-28,96313.3,UPI,0,1
6314,Cust_2564,Splendor Plus,2024-06-03,91047.67,Cash,0,4
6315,Cust_2565,Classic 350,2024-11-27,21360.26,UPI,0,10
6316,Cust_2567,Ray ZR,2024-09-01,26893.77,EMI,3,4
6317,Cust_2569,Vulcan S,2024-12-26,96811.28,Cash,0,6
6318,Cust_2570,Duke 200,2024-08-14,40277.24,Card,0,3
6319,Cust_2571,Jupiter,2025-02-07,70198.01,UPI,0,10
6320,Cust_2577,Unicorn,2024-10-25,189765.86,EMI,24,6
6321,Cust_2578,Shine,2025-02-20,68691.42,UPI,0,10
6322,Cust_2579,NTorq 125,2024-04-25,213215.74,Cash,0,1
6323,Cust_2580,Sport,2024-08-02,208795.33,Cash,0,6
6324,Cust_2584,Hunter 350,2024-12-10,168213.93,Card,0,8
6325,Cust_2585,CBR 650R,2024-07-16,211052.44,EMI,3,10
6326,Cust_2586,Sport,2024-03-27,23870.33,Card,0,8
6327,Cust_2588,Z650,2024-11-19,126039.31,Card,0,1
6328,Cust_2592,CT 100,2024-08-12,144779.5,Cash,0,7
6329,Cust_2594,Glamour,2024-05-14,100729.95,Card,0,10
6330,Cust_2596,Ninja 400,2024-04-29,162784.55,EMI,6,10
6331,Cust_2598,Himalayan,2024-07-25,161340.16,Cash,0,4
6332,Cust_2600,Interceptor 650,2024-05-21,137282.69,Card,0,6
6333,Cust_2601,Xtreme 160R,2025-03-08,120058.88,UPI,0,6
6334,Cust_2604,390 Adventure,2024-07-26,114843.62,Card,0,5
6335,Cust_2605,Ninja 300,2024-12-26,214348.1,Card,0,10
6336,Cust_2607,Xtreme 160R,2024-08-12,96228.39,Cash,0,9
6337,Cust_2609,Z650,2024-03-25,28786.06,UPI,0,10
6338,Cust_2610,Z650,2025-01-26,294864.49,UPI,0,8
6339,Cust_2612,Avenger 220,2024-10-31,108931.27,Card,0,6
6340,Cust_2613,Sport,2025-01-26,151691.23,EMI,3,4
6341,Cust_2614,Classic 350,2025-01-10,153627.48,Cash,0,4
6342,Cust_2615,Apache RTR 160,2024-08-14,39218.96,EMI,9,9
6343,Cust_2616,Shine,2025-02-06,105912.21,Card,0,4
6344,Cust_2617,HF Deluxe,2024-09-03,226092.38,UPI,0,7
6345,Cust_2620,250 Duke,2024-05-22,72526.09,UPI,0,6
6346,Cust_2622,CBR 650R,2024-08-23,100210.43,Card,0,2
6347,Cust_2623,Glamour,2024-10-21,135073.78,UPI,0,5
6348,Cust_2628,Shine,2024-11-27,109900.66,UPI,0,3
6349,Cust_2629,HF Deluxe,2024-05-26,108434.39,UPI,0,9
6350,Cust_2630,HF Deluxe,2024-07-08,74701.67,Cash,0,10
6351,Cust_2631,R15 V4,2024-04-01,111949.62,UPI,0,1
6352,Cust_2633,Apache RTR 160,2024-10-29,148933.22,Card,0,10
6353,Cust_2634,Classic 350,2025-02-24,242545.43,Cash,0,10
6354,Cust_2635,Vulcan S,2024-03-29,269149.56,UPI,0,4
6355,Cust_2636,RC 390,2024-07-15,38361.68,Cash,0,10
6356,Cust_2638,Jupiter,2024-07-20,79585.27,Cash,0,1
6357,Cust_2639,Classic 350,2024-08-24,96795.69,UPI,0,2
6358,Cust_2641,125 Duke,2024-06-30,105793.81,UPI,0,1
6359,Cust_2642,Ronin,2024-09-06,281966.68,Cash,0,1
6360,Cust_2644,MT-15,2024-03-23,236564.02,UPI,0,1
6361,Cust_2645,R15 V4,2024-09-14,63332.74,EMI,9,3
6362,Cust_2648,Jupiter,2024-04-25,128007.09,UPI,0,4
6363,Cust_2649,Fascino 125,2024-09-27,154299.34,Cash,0,10
6364,Cust_2654,Shine,2024-12-04,140392.64,UPI,0,2
6365,Cust_2658,Ninja 400,2025-02-14,97534.24,Card,0,1
