Cust_ID,Age,State,City Tier,Avg Daily Distance Travells (km),Annual Income Range
Cust_5582,29,Tamil Nadu,Tier 1,18.45,500000-800000
Cust_5583,34,West Bengal,Tier 1,50.69,300000-500000
Cust_5584,79,Uttar Pradesh,Metro,78.15,300000-500000
Cust_5585,24,Gujarat,Tier 2,27.79,300000-500000
Cust_5586,21,Delhi,Tier 3,20.09,1200000+
Cust_5587,56,Uttar Pradesh,Metro,12.69,300000-500000
Cust_5588,68,Punjab,Tier 3,48.2,800000-1200000
Cust_5589,34,Maharashtra,Tier 3,79.46,150000-300000
Cust_5590,71,Gujarat,Metro,49.72,800000-1200000
Cust_5591,62,Uttar Pradesh,Metro,26,800000-1200000
Cust_5592,20,Delhi,Tier 1,52.44,150000-300000
Cust_5593,71,Uttar Pradesh,Tier 1,40.48,500000-800000
Cust_5594,46,Maharashtra,Tier 3,78.58,500000-800000
Cust_5595,79,Madhya Pradesh,Metro,42.04,300000-500000
Cust_5596,47,Rajasthan,Metro,70.65,800000-1200000
Cust_5597,68,West Bengal,Metro,49.93,800000-1200000
Cust_5598,78,Madhya Pradesh,Tier 2,12.41,150000-300000
Cust_5599,44,Karnataka,Metro,60.3,500000-800000
Cust_5600,50,Tamil Nadu,Tier 1,32.19,300000-500000
Cust_5601,28,West Bengal,Tier 1,34.87,150000-300000
Cust_5602,42,Delhi,Metro,64.13,500000-800000
Cust_5603,61,West Bengal,Tier 2,53.3,300000-500000
Cust_5604,18,Uttar Pradesh,Tier 1,23.36,300000-500000
Cust_5605,32,Punjab,Tier 3,68.73,300000-500000
Cust_5606,20,Madhya Pradesh,Tier 2,75.75,150000-300000
Cust_5607,74,Gujarat,Tier 1,20.58,150000-300000
Cust_5608,75,Maharashtra,Tier 3,10.27,300000-500000
Cust_5609,71,West Bengal,Tier 2,55.8,150000-300000
Cust_5610,69,Uttar Pradesh,Metro,49.24,800000-1200000
Cust_5611,33,Delhi,Tier 3,71.29,800000-1200000
Cust_5612,59,Maharashtra,Tier 3,77.34,150000-300000
Cust_5613,24,Karnataka,Tier 1,18.51,800000-1200000
Cust_5614,44,Madhya Pradesh,Tier 1,37.12,150000-300000
Cust_5615,21,Gujarat,Tier 3,50.23,500000-800000
Cust_5616,53,Madhya Pradesh,Metro,42.74,1200000+
Cust_5617,74,Punjab,Tier 3,45.54,150000-300000
Cust_5618,78,Uttar Pradesh,Tier 1,45.13,150000-300000
Cust_5619,34,Delhi,Tier 1,58.9,300000-500000
Cust_5620,46,Karnataka,Tier 3,37.26,150000-300000
Cust_5621,79,Karnataka,Metro,70.32,500000-800000
Cust_5622,62,Karnataka,Tier 2,42.87,150000-300000
Cust_5623,44,Madhya Pradesh,Metro,42.58,150000-300000
Cust_5624,22,Uttar Pradesh,Tier 1,6.95,1200000+
Cust_5625,61,West Bengal,Tier 2,61.23,300000-500000
Cust_5626,31,Maharashtra,Metro,47.59,800000-1200000
Cust_5627,55,Gujarat,Tier 2,75.36,1200000+
Cust_5628,74,Maharashtra,Metro,76.8,300000-500000
Cust_5629,21,Karnataka,Tier 3,37.37,300000-500000
Cust_5630,32,Karnataka,Tier 3,15.35,1200000+
Cust_5631,34,Uttar Pradesh,Tier 2,71.26,500000-800000
Cust_5632,35,Punjab,Tier 1,39.34,800000-1200000
Cust_5633,51,West Bengal,Tier 3,50.24,150000-300000
Cust_5634,33,West Bengal,Metro,10.58,150000-300000
Cust_5635,27,Uttar Pradesh,Tier 3,48.67,150000-300000
Cust_5636,36,Maharashtra,Tier 2,36.34,500000-800000
Cust_5637,35,Karnataka,Tier 2,48.58,500000-800000
Cust_5638,34,Karnataka,Metro,77.09,300000-500000
Cust_5639,37,Rajasthan,Tier 3,45.76,150000-300000
Cust_5640,34,Rajasthan,Tier 1,5.67,500000-800000
Cust_5641,21,Tamil Nadu,Metro,42.78,500000-800000
Cust_5642,70,Punjab,Tier 2,27.43,150000-300000
Cust_5643,65,West Bengal,Tier 2,27.56,150000-300000
Cust_5644,75,Delhi,Tier 3,68,150000-300000
Cust_5645,31,Delhi,Tier 2,74.52,300000-500000
Cust_5646,36,Delhi,Tier 1,69.58,300000-500000
Cust_5647,49,Punjab,Tier 1,56.48,300000-500000
Cust_5648,31,Madhya Pradesh,Metro,72.9,300000-500000
Cust_5649,18,Rajasthan,Tier 2,52.78,150000-300000
Cust_5650,69,Karnataka,Tier 1,67.8,150000-300000
Cust_5651,46,Punjab,Metro,22.96,300000-500000
Cust_5652,26,Delhi,Tier 3,69.4,500000-800000
Cust_5653,31,Punjab,Tier 1,21.19,300000-500000
Cust_5654,60,Uttar Pradesh,Tier 2,75.06,1200000+
Cust_5655,18,Karnataka,Tier 2,32.8,150000-300000
Cust_5656,31,Gujarat,Metro,33.67,800000-1200000
Cust_5657,72,West Bengal,Tier 3,71.25,1200000+
Cust_5658,56,Gujarat,Tier 2,20.25,300000-500000
Cust_5659,35,Karnataka,Tier 3,34.73,1200000+
Cust_5660,20,Rajasthan,Metro,75.95,500000-800000
Cust_5661,74,Madhya Pradesh,Tier 1,75.82,300000-500000
Cust_5662,68,Maharashtra,Tier 2,78.93,1200000+
Cust_5663,45,Karnataka,Tier 2,16.27,500000-800000
Cust_5664,64,Delhi,Tier 3,69.42,500000-800000
Cust_5665,72,Karnataka,Tier 2,58.07,500000-800000
Cust_5666,68,Delhi,Metro,11.22,150000-300000
Cust_5667,24,Madhya Pradesh,Metro,6.53,800000-1200000
Cust_5668,61,Tamil Nadu,Tier 1,13.37,150000-300000
Cust_5669,31,West Bengal,Metro,29.15,300000-500000
Cust_5670,36,Punjab,Tier 1,48.48,150000-300000
Cust_5671,51,Rajasthan,Tier 2,51.33,500000-800000
Cust_5672,59,Punjab,Tier 1,5.51,300000-500000
Cust_5673,51,Madhya Pradesh,Tier 2,66.34,500000-800000
Cust_5674,56,Punjab,Tier 1,17.11,800000-1200000
Cust_5675,37,Delhi,Tier 1,43.07,500000-800000
Cust_5676,37,Delhi,Tier 2,51.86,500000-800000
Cust_5677,29,West Bengal,Metro,13.46,800000-1200000
Cust_5678,28,Gujarat,Tier 2,48.28,150000-300000
Cust_5679,32,Rajasthan,Tier 1,33.04,300000-500000
Cust_5680,46,Madhya Pradesh,Metro,21.89,800000-1200000
Cust_5681,68,Madhya Pradesh,Tier 2,35.05,150000-300000
Cust_5682,79,West Bengal,Tier 2,23.03,1200000+
Cust_5683,32,Karnataka,Metro,43.78,150000-300000
Cust_5684,21,Uttar Pradesh,Tier 2,54.39,500000-800000
Cust_5685,25,Delhi,Tier 1,67.87,300000-500000
Cust_5686,51,Delhi,Tier 3,56.73,300000-500000
Cust_5687,74,Uttar Pradesh,Tier 1,12.23,150000-300000
Cust_5688,48,Punjab,Tier 1,57.16,300000-500000
Cust_5689,38,Karnataka,Metro,53.71,1200000+
Cust_5690,51,Delhi,Tier 2,15.07,500000-800000
Cust_5691,31,Delhi,Metro,30.88,150000-300000
Cust_5692,26,Gujarat,Tier 2,12.04,500000-800000
Cust_5693,25,Gujarat,Metro,55.29,300000-500000
Cust_5694,74,Uttar Pradesh,Metro,48.38,150000-300000
Cust_5695,27,Delhi,Tier 3,60.97,150000-300000
Cust_5696,66,Madhya Pradesh,Tier 3,59.18,300000-500000
Cust_5697,19,Maharashtra,Tier 1,23.47,500000-800000
Cust_5698,23,Punjab,Metro,11.36,300000-500000
Cust_5699,18,Delhi,Tier 3,13.35,300000-500000
Cust_5700,26,Uttar Pradesh,Tier 3,66.82,300000-500000
Cust_5701,68,Madhya Pradesh,Tier 3,31.85,150000-300000
Cust_5702,74,Karnataka,Metro,61.08,500000-800000
Cust_5703,56,Karnataka,Metro,22.69,500000-800000
Cust_5704,32,Karnataka,Tier 3,22.88,150000-300000
Cust_5705,38,Tamil Nadu,Tier 1,20.92,300000-500000
Cust_5706,74,Tamil Nadu,Tier 2,30.88,1200000+
Cust_5707,43,West Bengal,Metro,20,800000-1200000
Cust_5708,41,Uttar Pradesh,Tier 3,35.92,300000-500000
Cust_5709,30,Karnataka,Tier 3,75.41,300000-500000
Cust_5710,80,Madhya Pradesh,Tier 1,70.18,800000-1200000
Cust_5711,57,Gujarat,Tier 2,50.32,1200000+
Cust_5712,47,Gujarat,Tier 2,14.71,500000-800000
Cust_5713,28,Tamil Nadu,Metro,20.78,300000-500000
Cust_5714,35,Rajasthan,Tier 1,37.77,500000-800000
Cust_5715,77,Punjab,Tier 1,26.18,300000-500000
Cust_5716,31,Rajasthan,Tier 2,11.69,500000-800000
Cust_5717,32,West Bengal,Tier 2,5.76,150000-300000
Cust_5718,43,Madhya Pradesh,Tier 1,55.54,300000-500000
Cust_5719,63,Gujarat,Tier 1,77.71,150000-300000
Cust_5720,77,Madhya Pradesh,Tier 1,51.72,500000-800000
Cust_5721,33,Madhya Pradesh,Tier 2,44.28,1200000+
Cust_5722,23,West Bengal,Tier 2,41.55,150000-300000
Cust_5723,72,West Bengal,Tier 1,33.58,300000-500000
Cust_5724,68,Rajasthan,Tier 2,54.23,1200000+
Cust_5725,48,Karnataka,Metro,26.51,1200000+
Cust_5726,28,Delhi,Tier 3,18.22,800000-1200000
Cust_5727,32,Gujarat,Tier 3,47.65,150000-300000
Cust_5728,48,Tamil Nadu,Tier 2,9.27,150000-300000
Cust_5729,63,Delhi,Tier 3,75.87,150000-300000
Cust_5730,69,Karnataka,Tier 2,46.61,150000-300000
Cust_5731,79,West Bengal,Tier 2,26.6,300000-500000
Cust_5732,71,Maharashtra,Tier 3,26.84,300000-500000
Cust_5733,47,Tamil Nadu,Metro,75.49,300000-500000
Cust_5734,35,Rajasthan,Tier 3,29.37,150000-300000
Cust_5735,34,West Bengal,Tier 2,36.52,300000-500000
Cust_5736,38,West Bengal,Tier 3,75.25,150000-300000
Cust_5737,45,Uttar Pradesh,Tier 1,12.72,800000-1200000
Cust_5738,48,Rajasthan,Tier 3,20.57,800000-1200000
Cust_5739,29,Karnataka,Tier 3,68.91,800000-1200000
Cust_5740,46,Tamil Nadu,Tier 2,49.16,150000-300000
Cust_5741,20,Karnataka,Tier 1,67.9,800000-1200000
Cust_5742,38,Maharashtra,Tier 2,66.02,300000-500000
Cust_5743,33,West Bengal,Tier 2,9.27,300000-500000
Cust_5744,60,West Bengal,Tier 1,12.01,500000-800000
Cust_5745,52,Tamil Nadu,Tier 1,12.66,150000-300000
Cust_5746,75,Gujarat,Metro,27.16,300000-500000
Cust_5747,51,Maharashtra,Tier 1,50.22,150000-300000
Cust_5748,50,Punjab,Tier 3,67.85,300000-500000
Cust_5749,31,Uttar Pradesh,Tier 3,31.14,150000-300000
Cust_5750,29,Delhi,Metro,30.72,1200000+
Cust_5751,76,Delhi,Tier 2,29.84,300000-500000
Cust_5752,33,Rajasthan,Tier 2,36.95,150000-300000
Cust_5753,62,Madhya Pradesh,Metro,64.19,300000-500000
Cust_5754,70,Madhya Pradesh,Tier 2,38.03,800000-1200000
Cust_5755,19,Madhya Pradesh,Metro,14.04,150000-300000
Cust_5756,63,Uttar Pradesh,Tier 1,47.43,300000-500000
Cust_5757,34,Rajasthan,Tier 2,76.64,500000-800000
Cust_5758,32,Karnataka,Tier 3,20.25,150000-300000
Cust_5759,44,Karnataka,Metro,64.14,300000-500000
Cust_5760,66,Madhya Pradesh,Tier 3,65,800000-1200000
Cust_5761,28,West Bengal,Tier 1,23.53,150000-300000
Cust_5762,43,Tamil Nadu,Tier 3,46.56,800000-1200000
Cust_5763,70,Uttar Pradesh,Tier 3,6.22,800000-1200000
Cust_5764,55,Maharashtra,Tier 3,43.17,500000-800000
Cust_5765,33,Gujarat,Tier 3,17.19,1200000+
Cust_5766,50,Karnataka,Metro,20.68,300000-500000
Cust_5767,60,Delhi,Tier 1,10.6,500000-800000
Cust_5768,34,Punjab,Tier 1,39.93,800000-1200000
Cust_5769,19,Punjab,Tier 1,45.75,150000-300000
Cust_5770,34,Maharashtra,Tier 3,62.79,500000-800000
Cust_5771,35,Delhi,Tier 1,12.52,300000-500000
Cust_5772,55,West Bengal,Tier 2,69.97,150000-300000
Cust_5773,19,Delhi,Tier 3,28.2,300000-500000
Cust_5774,43,Maharashtra,Tier 1,6.64,150000-300000
Cust_5775,33,Uttar Pradesh,Tier 2,58.91,300000-500000
Cust_5776,76,Maharashtra,Tier 1,64.48,150000-300000
Cust_5777,25,Karnataka,Metro,38.94,300000-500000
Cust_5778,37,Punjab,Tier 2,29.48,500000-800000
Cust_5779,41,Madhya Pradesh,Tier 1,61.23,300000-500000
Cust_5780,30,Maharashtra,Metro,55.64,300000-500000
Cust_5781,36,Karnataka,Tier 3,67.18,1200000+
Cust_5782,74,Madhya Pradesh,Tier 2,67.69,800000-1200000
Cust_5783,63,Rajasthan,Metro,25.14,150000-300000
Cust_5784,55,Rajasthan,Tier 3,55.06,150000-300000
Cust_5785,66,Delhi,Tier 2,76.79,300000-500000
Cust_5786,76,Karnataka,Metro,79.12,800000-1200000
Cust_5787,27,Rajasthan,Metro,59.67,800000-1200000
Cust_5788,61,Tamil Nadu,Tier 1,59.27,300000-500000
Cust_5789,39,Rajasthan,Tier 1,54.96,150000-300000
Cust_5790,18,Uttar Pradesh,Tier 1,80,1200000+
Cust_5791,51,West Bengal,Tier 1,12.39,150000-300000
Cust_5792,42,Karnataka,Tier 3,66.29,150000-300000
Cust_5793,56,Tamil Nadu,Metro,78.56,150000-300000
Cust_5794,22,Karnataka,Tier 1,12.86,300000-500000
Cust_5795,69,Madhya Pradesh,Metro,25.63,300000-500000
Cust_5796,79,Delhi,Tier 3,41.81,300000-500000
Cust_5797,33,Tamil Nadu,Tier 3,18.46,500000-800000
Cust_5798,61,Delhi,Metro,66.55,300000-500000
Cust_5799,22,West Bengal,Tier 1,75.99,500000-800000
Cust_5800,51,Gujarat,Tier 1,11.8,150000-300000
Cust_5801,75,Maharashtra,Metro,53.78,300000-500000
Cust_5802,30,Punjab,Metro,43.55,150000-300000
Cust_5803,60,Uttar Pradesh,Tier 2,35.31,300000-500000
Cust_5804,31,Karnataka,Metro,71.24,300000-500000
Cust_5805,69,Madhya Pradesh,Metro,16.65,1200000+
Cust_5806,57,Tamil Nadu,Tier 1,75.93,300000-500000
Cust_5807,29,West Bengal,Tier 3,28.48,150000-300000
Cust_5808,62,Delhi,Tier 3,13.94,1200000+
Cust_5809,67,Maharashtra,Tier 1,31.59,150000-300000
Cust_5810,27,Madhya Pradesh,Metro,27.48,500000-800000
Cust_5811,26,Gujarat,Tier 3,13.69,500000-800000
Cust_5812,23,Gujarat,Metro,51.4,500000-800000
Cust_5813,49,West Bengal,Tier 1,26.76,500000-800000
Cust_5814,30,Madhya Pradesh,Metro,70.48,300000-500000
Cust_5815,36,Madhya Pradesh,Metro,31.24,500000-800000
Cust_5816,60,Maharashtra,Tier 1,22.97,500000-800000
Cust_5817,34,Madhya Pradesh,Metro,27.35,150000-300000
Cust_5818,42,Gujarat,Tier 3,60.5,500000-800000
Cust_5819,65,Delhi,Tier 1,32.27,1200000+
Cust_5820,18,Punjab,Tier 3,65.49,1200000+
Cust_5821,30,Rajasthan,Metro,68.27,1200000+
Cust_5822,79,Delhi,Tier 1,60.76,1200000+
Cust_5823,39,Gujarat,Metro,16.1,150000-300000
Cust_5824,25,Delhi,Metro,14.94,500000-800000
Cust_5825,51,Punjab,Tier 1,79.79,500000-800000
Cust_5826,62,Uttar Pradesh,Tier 2,60.59,300000-500000
Cust_5827,73,Uttar Pradesh,Tier 3,14.4,150000-300000
Cust_5828,38,Karnataka,Metro,7.04,500000-800000
Cust_5829,22,Gujarat,Tier 2,69.71,500000-800000
Cust_5830,32,Rajasthan,Tier 1,47.84,300000-500000
Cust_5831,27,Rajasthan,Tier 3,25.66,1200000+
Cust_5832,21,West Bengal,Metro,78.75,800000-1200000
Cust_5833,69,West Bengal,Tier 3,66.05,800000-1200000
Cust_5834,64,Rajasthan,Tier 1,48.41,300000-500000
Cust_5835,23,Uttar Pradesh,Tier 1,17.29,500000-800000
Cust_5836,59,Tamil Nadu,Tier 2,23.7,500000-800000
Cust_5837,47,West Bengal,Tier 1,74.72,150000-300000
Cust_5838,65,Maharashtra,Tier 3,34.81,500000-800000
Cust_5839,60,Punjab,Metro,29.64,300000-500000
Cust_5840,40,Karnataka,Metro,50.28,150000-300000
Cust_5841,59,Maharashtra,Tier 1,15.86,300000-500000
Cust_5842,30,Madhya Pradesh,Metro,52.71,300000-500000
Cust_5843,34,Tamil Nadu,Tier 3,57.55,1200000+
Cust_5844,31,Karnataka,Tier 3,54.79,300000-500000
Cust_5845,35,West Bengal,Tier 1,6.41,150000-300000
Cust_5846,48,Madhya Pradesh,Tier 2,11.11,150000-300000
Cust_5847,65,Delhi,Tier 3,71.18,150000-300000
Cust_5848,35,Rajasthan,Tier 3,12.12,300000-500000
Cust_5849,34,Delhi,Tier 2,45.22,300000-500000
Cust_5850,29,Punjab,Metro,28.06,800000-1200000
Cust_5851,74,Rajasthan,Tier 1,72.45,300000-500000
Cust_5852,34,West Bengal,Metro,78.93,150000-300000
Cust_5853,20,Madhya Pradesh,Metro,37.1,300000-500000
Cust_5854,26,Uttar Pradesh,Tier 3,26.07,300000-500000
Cust_5855,79,Karnataka,Tier 1,57.87,150000-300000
Cust_5856,43,Tamil Nadu,Metro,76.38,1200000+
Cust_5857,51,Tamil Nadu,Tier 2,48.57,800000-1200000
Cust_5858,42,Uttar Pradesh,Tier 2,6.19,800000-1200000
Cust_5859,48,Gujarat,Metro,36.16,300000-500000
Cust_5860,50,Karnataka,Metro,29.15,150000-300000
Cust_5861,25,Uttar Pradesh,Tier 2,51.78,300000-500000
Cust_5862,77,West Bengal,Metro,30.21,800000-1200000
Cust_5863,66,Uttar Pradesh,Tier 2,22,150000-300000
Cust_5864,80,Gujarat,Metro,67.83,300000-500000
Cust_5865,34,Maharashtra,Tier 3,48.82,800000-1200000
Cust_5866,40,Maharashtra,Metro,19.28,150000-300000
Cust_5867,52,Maharashtra,Tier 3,47.91,800000-1200000
Cust_5868,52,Punjab,Tier 1,37.48,800000-1200000
Cust_5869,54,Uttar Pradesh,Tier 3,45.78,150000-300000
Cust_5870,42,Uttar Pradesh,Tier 2,28.76,300000-500000
Cust_5871,65,Karnataka,Metro,9.54,800000-1200000
Cust_5872,28,Punjab,Tier 1,34.17,300000-500000
Cust_5873,51,Uttar Pradesh,Tier 1,56.99,300000-500000
Cust_5874,56,Maharashtra,Tier 1,66.38,300000-500000
Cust_5875,19,Madhya Pradesh,Tier 2,21.8,1200000+
Cust_5876,28,Uttar Pradesh,Tier 2,67.16,300000-500000
Cust_5877,62,Tamil Nadu,Tier 2,50.7,150000-300000
Cust_5878,57,Karnataka,Tier 2,65.06,300000-500000
Cust_5879,49,Punjab,Metro,74.38,500000-800000
Cust_5880,76,Gujarat,Tier 1,8.36,150000-300000
Cust_5881,70,Punjab,Tier 2,76.28,1200000+
Cust_5882,38,Maharashtra,Tier 1,14.63,150000-300000
Cust_5883,19,Punjab,Tier 1,14.83,800000-1200000
Cust_5884,69,Rajasthan,Tier 1,50.3,500000-800000
Cust_5885,79,Uttar Pradesh,Tier 1,31.36,150000-300000
Cust_5886,57,Punjab,Tier 3,41.76,150000-300000
Cust_5887,72,Madhya Pradesh,Metro,74.09,300000-500000
Cust_5888,73,West Bengal,Tier 1,70.8,800000-1200000
Cust_5889,51,West Bengal,Tier 1,47.5,1200000+
Cust_5890,77,Gujarat,Tier 2,75.86,300000-500000
Cust_5891,25,Tamil Nadu,Metro,48.28,300000-500000
Cust_5892,77,Punjab,Tier 1,9.17,500000-800000
Cust_5893,40,Karnataka,Tier 1,29.44,500000-800000
Cust_5894,66,West Bengal,Tier 2,52.86,150000-300000
Cust_5895,24,Madhya Pradesh,Tier 1,37.51,150000-300000
Cust_5896,54,Madhya Pradesh,Tier 3,48.37,150000-300000
Cust_5897,32,Tamil Nadu,Tier 3,29.64,300000-500000
Cust_5898,50,West Bengal,Tier 2,79.59,500000-800000
Cust_5899,36,Rajasthan,Metro,35.36,300000-500000
Cust_5900,31,Tamil Nadu,Tier 3,45.12,800000-1200000
Cust_5901,78,Gujarat,Tier 3,65.31,150000-300000
Cust_5902,63,Madhya Pradesh,Tier 2,56.12,150000-300000
Cust_5903,76,Punjab,Tier 3,64.73,150000-300000
Cust_5904,67,Gujarat,Tier 3,39.66,300000-500000
Cust_5905,22,Delhi,Tier 3,56.95,800000-1200000
Cust_5906,34,Madhya Pradesh,Tier 2,37.03,150000-300000
Cust_5907,44,Maharashtra,Metro,67.32,500000-800000
Cust_5908,30,Tamil Nadu,Tier 3,64.58,500000-800000
Cust_5909,26,Madhya Pradesh,Tier 1,9.97,300000-500000
Cust_5910,40,Rajasthan,Tier 2,68.86,300000-500000
Cust_5911,64,Karnataka,Tier 1,78.09,800000-1200000
Cust_5912,46,Rajasthan,Metro,70.55,150000-300000
Cust_5913,23,Maharashtra,Tier 2,20.81,300000-500000
Cust_5914,61,Rajasthan,Metro,37.59,800000-1200000
Cust_5915,40,Uttar Pradesh,Metro,16.85,150000-300000
Cust_5916,36,West Bengal,Tier 1,42.52,300000-500000
Cust_5917,78,Karnataka,Tier 3,33.54,300000-500000
Cust_5918,61,Maharashtra,Tier 2,22.56,800000-1200000
Cust_5919,36,Madhya Pradesh,Metro,12.53,500000-800000
Cust_5920,77,West Bengal,Tier 2,72.51,800000-1200000
Cust_5921,47,Rajasthan,Metro,73.86,150000-300000
Cust_5922,65,Karnataka,Tier 1,33.11,150000-300000
Cust_5923,66,Tamil Nadu,Tier 1,75.2,150000-300000
Cust_5924,19,Tamil Nadu,Tier 3,30.89,150000-300000
Cust_5925,46,West Bengal,Tier 3,56.42,300000-500000
Cust_5926,51,Tamil Nadu,Tier 1,62.14,300000-500000
Cust_5927,41,Gujarat,Tier 3,63.63,150000-300000
Cust_5928,47,Gujarat,Tier 2,46.42,500000-800000
Cust_5929,55,Madhya Pradesh,Tier 2,16.65,500000-800000
Cust_5930,69,Uttar Pradesh,Tier 3,17.8,150000-300000
Cust_5931,28,Maharashtra,Tier 2,53.52,800000-1200000
Cust_5932,56,Punjab,Tier 1,67.62,1200000+
Cust_5933,55,Karnataka,Tier 1,77.07,800000-1200000
Cust_5934,44,Maharashtra,Tier 2,22.25,1200000+
Cust_5935,65,Punjab,Metro,70.51,300000-500000
Cust_5936,45,Punjab,Tier 2,14.36,300000-500000
Cust_5937,44,Karnataka,Metro,33.14,150000-300000
Cust_5938,29,Maharashtra,Tier 1,66.78,150000-300000
Cust_5939,55,Maharashtra,Tier 2,36.57,150000-300000
Cust_5940,55,Madhya Pradesh,Tier 1,13.87,500000-800000
Cust_5941,25,Tamil Nadu,Metro,76.79,800000-1200000
Cust_5942,65,Delhi,Metro,73.3,300000-500000
Cust_5943,21,Gujarat,Tier 1,75.03,500000-800000
Cust_5944,54,Madhya Pradesh,Tier 2,73.25,150000-300000
Cust_5945,47,West Bengal,Metro,49.9,300000-500000
Cust_5946,56,Uttar Pradesh,Tier 3,28.5,150000-300000
Cust_5947,37,West Bengal,Tier 1,25.15,150000-300000
Cust_5948,56,Gujarat,Tier 1,42.57,300000-500000
Cust_5949,27,Punjab,Tier 3,10.08,800000-1200000
Cust_5950,29,Gujarat,Tier 1,40.14,300000-500000
Cust_5951,56,Delhi,Tier 3,34.49,150000-300000
Cust_5952,33,Madhya Pradesh,Tier 1,67.59,150000-300000
Cust_5953,50,Delhi,Metro,74.52,500000-800000
Cust_5954,46,Maharashtra,Metro,59.35,300000-500000
Cust_5955,76,Karnataka,Tier 3,12.21,300000-500000
Cust_5956,23,Karnataka,Tier 3,68.83,300000-500000
Cust_5957,32,Gujarat,Tier 2,59.94,500000-800000
Cust_5958,71,Karnataka,Tier 2,13.56,150000-300000
Cust_5959,51,Karnataka,Tier 2,36.19,500000-800000
Cust_5960,68,Karnataka,Tier 1,8.35,300000-500000
Cust_5961,41,Delhi,Tier 3,31.16,150000-300000
Cust_5962,21,Madhya Pradesh,Tier 3,47.45,500000-800000
Cust_5963,35,Maharashtra,Tier 3,24.24,800000-1200000
Cust_5964,57,Karnataka,Metro,41.53,1200000+
Cust_5965,56,Maharashtra,Tier 1,10.12,150000-300000
Cust_5966,33,Madhya Pradesh,Tier 3,35.78,1200000+
Cust_5967,78,Tamil Nadu,Tier 3,33.63,150000-300000
Cust_5968,50,Punjab,Tier 1,62.76,300000-500000
Cust_5969,43,Maharashtra,Tier 1,36.27,500000-800000
Cust_5970,69,Punjab,Tier 3,5.29,300000-500000
Cust_5971,36,Gujarat,Tier 2,69.26,300000-500000
Cust_5972,30,Gujarat,Tier 3,31.45,150000-300000
Cust_5973,72,Karnataka,Tier 1,52.42,150000-300000
Cust_5974,35,Uttar Pradesh,Tier 3,67.72,800000-1200000
Cust_5975,29,Maharashtra,Metro,20.74,500000-800000
Cust_5976,75,West Bengal,Metro,9.46,800000-1200000
Cust_5977,32,Punjab,Metro,62.79,800000-1200000
Cust_5978,58,Rajasthan,Tier 1,17.96,300000-500000
Cust_5979,68,West Bengal,Tier 2,71.39,150000-300000
Cust_5980,42,Delhi,Metro,41.72,150000-300000
Cust_5981,40,Madhya Pradesh,Tier 2,66.07,150000-300000
Cust_5982,58,Delhi,Tier 3,6.41,300000-500000
Cust_5983,37,Rajasthan,Metro,53.4,150000-300000
Cust_5984,53,Uttar Pradesh,Tier 3,78.64,800000-1200000
Cust_5985,52,Karnataka,Metro,27.36,150000-300000
Cust_5986,25,Karnataka,Tier 3,70.34,150000-300000
Cust_5987,56,Gujarat,Metro,23.86,300000-500000
Cust_5988,74,Delhi,Metro,55.88,300000-500000
Cust_5989,55,West Bengal,Tier 2,22.09,800000-1200000
Cust_5990,25,Gujarat,Metro,68.17,150000-300000
Cust_5991,39,Tamil Nadu,Tier 2,65.57,800000-1200000
Cust_5992,54,West Bengal,Tier 2,47.16,800000-1200000
Cust_5993,36,Rajasthan,Tier 2,54.29,800000-1200000
Cust_5994,33,Gujarat,Tier 3,22.24,150000-300000
Cust_5995,33,Madhya Pradesh,Tier 2,36.43,300000-500000
Cust_5996,79,Maharashtra,Tier 2,9.9,500000-800000
Cust_5997,37,Maharashtra,Tier 1,70.45,300000-500000
Cust_5998,44,West Bengal,Tier 2,9.84,300000-500000
Cust_5999,73,Tamil Nadu,Metro,31.91,300000-500000
Cust_6000,24,Delhi,Tier 1,33.88,500000-800000
Cust_6001,47,Rajasthan,Tier 3,47.05,300000-500000
Cust_6002,58,Madhya Pradesh,Tier 2,44.06,300000-500000
Cust_6003,33,Tamil Nadu,Tier 3,59.67,800000-1200000
Cust_6004,33,Maharashtra,Metro,8.26,300000-500000
Cust_6005,64,Madhya Pradesh,Tier 3,75.6,150000-300000
Cust_6006,40,Gujarat,Tier 3,5.13,300000-500000
Cust_6007,20,Delhi,Tier 3,57.44,150000-300000
Cust_6008,33,Gujarat,Metro,45.87,300000-500000
Cust_6009,46,Punjab,Tier 1,24.21,300000-500000
Cust_6010,20,Rajasthan,Tier 3,72.39,500000-800000
Cust_6011,72,Maharashtra,Tier 1,5.52,150000-300000
Cust_6012,50,Rajasthan,Metro,77.57,300000-500000
Cust_6013,67,Tamil Nadu,Metro,32.08,150000-300000
Cust_6014,42,Maharashtra,Tier 1,79.01,150000-300000
Cust_6015,74,Delhi,Tier 2,7.9,1200000+
Cust_6016,59,Rajasthan,Metro,25.79,500000-800000
Cust_6017,31,Rajasthan,Tier 2,7.45,1200000+
Cust_6018,38,Uttar Pradesh,Metro,43.88,500000-800000
Cust_6019,72,Tamil Nadu,Metro,35.85,150000-300000
Cust_6020,63,Karnataka,Tier 3,38.64,150000-300000
Cust_6021,60,Tamil Nadu,Tier 2,19.67,150000-300000
Cust_6022,63,Uttar Pradesh,Tier 2,37.31,500000-800000
Cust_6023,79,Delhi,Metro,56.75,500000-800000
